file,duration_sec,rms_time,loudness_rms_norm,f0_time,pitch_hz,AvgLoudness_100,Loudness_CV,MedianPitch_Hz
Bass_Stem.wav,20.0,0.0,0.000584572902880609,0.0,2000.0,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.012000000104308128,0.0006398542318493128,0.012000000104308128,2000.0,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.02800000086426735,0.00070345209678635,0.02800000086426735,2000.0,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.03999999910593033,0.000746948819141835,0.03999999910593033,2000.0,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.0560000017285347,0.0008016899228096008,0.0560000017285347,2000.0,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.06800000369548798,0.0008267109515145421,0.06800000369548798,114.21598815917969,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.08399999886751175,0.0008322567446157336,0.08399999886751175,59.757530212402344,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.10000000149011612,0.0008326515089720488,0.10000000149011612,59.747032165527344,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.1120000034570694,0.0008298844913952053,0.1120000034570694,140.46861267089844,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.12800000607967377,0.0008259156602434814,0.12800000607967377,59.72041320800781,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.14000000059604645,0.0008195254486054182,0.14000000059604645,53.33610916137695,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.15600000321865082,0.0008191244560293853,0.15600000321865082,140.50958251953125,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.1679999977350235,0.0008199263247661293,0.1679999977350235,59.71195983886719,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.18400000035762787,0.0008134891395457089,0.18400000035762787,59.703163146972656,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.20000000298023224,0.0008094398654066026,0.20000000298023224,53.374568939208984,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.21199999749660492,0.0008086275774985552,0.21199999749660492,47.89649963378906,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.2280000001192093,0.0008033277117647231,0.2280000001192093,216.37525939941406,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.23999999463558197,0.0008020997047424316,0.23999999463558197,47.86886215209961,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.25600001215934753,0.0008041453547775745,0.25600001215934753,1240.86669921875,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.2680000066757202,0.0008074076031334698,0.2680000066757202,51.92698669433594,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.2840000092983246,0.0008098457474261522,0.2840000092983246,51.91649627685547,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.30000001192092896,0.0008134891395457089,0.30000001192092896,51.921424865722656,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.31200000643730164,0.0008195254486054182,0.31200000643730164,193.6468048095703,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.328000009059906,0.0008235251298174262,0.328000009059906,210.134033203125,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.3400000035762787,0.0008279024623334408,0.3400000035762787,210.26950073242188,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.35600000619888306,0.0008306759991683066,0.35600000619888306,52.79280471801758,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.36800000071525574,0.0008346221875399351,0.36800000071525574,484.793701171875,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.3840000033378601,0.000831466750241816,0.3840000033378601,49.529598236083984,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.4000000059604645,0.0008286958327516913,0.4000000059604645,483.89166259765625,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.41200000047683716,0.000831466750241816,0.41200000047683716,482.7182312011719,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.42800000309944153,0.0008326515089720488,0.42800000309944153,121.3432388305664,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.4399999976158142,0.0008271082770079374,0.4399999976158142,121.27051544189453,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.4560000002384186,0.0008306759991683066,0.4560000002384186,314.5769958496094,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.46799999475479126,0.0008243227493949234,0.46799999475479126,444.1613464355469,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.48399999737739563,0.000822327274363488,0.48399999737739563,181.6140899658203,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.5,0.0008187232306227088,0.5,106.74436950683594,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.5120000243186951,0.000824721297249198,0.5120000243186951,106.69845581054688,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.527999997138977,0.0008207273785956204,0.527999997138977,106.5971908569336,7.761695235967636,1.2901848233143791,73.73475646972656
Bass_Stem.wav,20.0,0.5400000214576721,0.0008179201395250857,0.5400000214576721,42.451683044433594,7.761695235967636,1.2901848233143791,73.73475646972656
